CustomerId,ProductId,Quantity,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
321,42732,2,Women,Footwear,Shoes,Flats,Silver,Casual,Rocia Women Silver Sandals,42732.jpg,http://assets.myntassets.com/v1/images/style/properties/df4fca94d8c95ce476a036cbef19728b_images.jpg
322,13554,2,Women,Footwear,Shoes,Flats,Pink,Casual,Carlton London Women Casual Pink Sandals,13554.jpg,http://assets.myntassets.com/v1/images/style/properties/8e2fb7a33d4771e6b6bcf596b63f7582_images.jpg
322,3806,2,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Green Mickey Ship Kidswear,3806.jpg,http://assets.myntassets.com/v1/images/style/properties/441d644b183912b3389fd5d063b23f28_images.jpg
322,35883,1,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Jungle Book Boys Rumble In The Jungle Yellow T-shirt,35883.jpg,http://assets.myntassets.com/v1/images/style/properties/0342a1d019bcdb29d34073f9bf5f2fbe_images.jpg
322,15379,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Fila Men Lobato Black Casual Shoes,15379.jpg,http://assets.myntassets.com/v1/images/style/properties/593368a3e9649a12de803e50fa2ed17a_images.jpg
322,5691,3,Men,Footwear,Shoes,Casual Shoes,White,Casual,Skechers Men's Regions Off White Shoe,5691.jpg,http://assets.myntassets.com/v1/images/style/properties/e508e488636ba30755268cd5b917f465_images.jpg
322,22152,3,Men,Footwear,Sandal,Sandals,Olive,Casual,Lee Cooper Men Casual Sandals,22152.jpg,http://assets.myntassets.com/v1/images/style/properties/94b46fd2b139a7b2397ca25628704dbd_images.jpg
322,24805,2,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Decathlon Men Black F300 Sports Shoes,24805.jpg,http://assets.myntassets.com/v1/images/style/properties/Decathlon-Men-Decathlon-Shoes-F300-Fg-Sr-Black-1128765-Z-Coffee-Brown-Sports-Shoes_dd1e6a3a3c04bbd1d1ccb66378bbfff7_images.jpg
323,32814,3,Women,Footwear,Flip Flops,Flip Flops,Cream,Casual,iPanema Women Temas Cream Flip Flops,32814.jpg,http://assets.myntassets.com/v1/images/style/properties/5569dff58ac91f8d1d31cbf49b51c764_images.jpg
323,5238,2,Men,Footwear,Flip Flops,Flip Flops,Brown,Casual,Reebok Men's Lazor Brown Flip Flop,5238.jpg,http://assets.myntassets.com/v1/images/style/properties/973dc13e58cef052ab4e9d1036c9081a_images.jpg
323,34062,1,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Printed Pink Dress,34062.jpg,http://assets.myntassets.com/v1/images/style/properties/6e4f3854eb7b77188e914ee94bce4758_images.jpg
324,18492,2,Men,Footwear,Flip Flops,Flip Flops,Blue,Casual,Puma Men Danny Blue Slipper,18492.jpg,http://assets.myntassets.com/v1/images/style/properties/b5df5f57f0feda7a42510b6ebedf4f4d_images.jpg
324,41712,2,Women,Footwear,Shoes,Heels,Teal,Casual,Catwalk Women Teal Wedges,41712.jpg,http://assets.myntassets.com/v1/images/style/properties/218c80786f5822c5b01c0f2936611cf3_images.jpg
324,18601,2,Men,Footwear,Sandal,Sandals,Black,Sports,Puma Men Black Roque Sandals,18601.jpg,http://assets.myntassets.com/v1/images/style/properties/b2fc74054083711f62b59120c0c0bddc_images.jpg
325,37522,3,Boys,Apparel,Bottomwear,Shorts,White,Casual,Madagascar3 Infant Boys White Shorts,37522.jpg,http://assets.myntassets.com/v1/images/style/properties/2192930c293a3ce077d28913d81792b5_images.jpg
325,2711,2,Girls,Apparel,Dress,Dresses,Pink,Casual,Disney Kids Girl's Halter Neck Pink Kidswear,2711.jpg,http://assets.myntassets.com/v1/images/style/properties/fc6d2b58d0eeb683f893d94381128dba_images.jpg
325,3556,2,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Skechers Men Dark Brown Lifestyle Shoe,3556.jpg,http://assets.myntassets.com/v1/images/style/properties/2053807e903d6257ecb31457c0187737_images.jpg
325,39830,2,Girls,Apparel,Bottomwear,Shorts,Purple,Casual,Gini and Jony Girls Core Purple Shorts,39830.jpg,http://assets.myntassets.com/v1/images/style/properties/c8a5e7314bab3b9557c09077fcd28112_images.jpg
325,5455,3,Boys,Apparel,Topwear,Tshirts,Green,Casual,Ant Kids Boy's Musical Buzz Green T-Shirts Kidswear,5455.jpg,http://assets.myntassets.com/v1/images/style/properties/31c99020e44214b3f3283c868f027680_images.jpg
326,30257,3,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Red Tape Men Grey Shoes,30257.jpg,http://assets.myntassets.com/v1/images/style/properties/476ee0d09cd066cf3e7ce229d5491754_images.jpg
326,26552,1,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ID Men Black Shoes,26552.jpg,http://assets.myntassets.com/v1/images/style/properties/260feb93da07d02483d2c9b5beb15e06_images.jpg
326,15518,3,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Rockport Men Slatkin Grey Casual Shoes,15518.jpg,http://assets.myntassets.com/v1/images/style/properties/44f874fe55936fec7c0fe8679d435344_images.jpg
327,8349,2,Boys,Apparel,Topwear,Tshirts,Green,Casual,Doodle Boy's I love Driving Green Kidswear,8349.jpg,http://assets.myntassets.com/v1/images/style/properties/5cbef27663ae84b8178d2d03c8a04414_images.jpg
327,38655,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Air Impetus II White Sports Shoes,38655.jpg,http://assets.myntassets.com/v1/images/style/properties/9f6bc97599ce07ebdf3e1ee8452651fc_images.jpg
327,54145,2,Women,Footwear,Shoes,Heels,Brown,Casual,Rocia Women Brown Flats,54145.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Brown-Sandals_ecbfd31801ed7f8daffc1fcecb3f94f1_images.jpg
327,26596,3,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Puma Men Jago Ripstop Black Sports Shoes,26596.jpg,http://assets.myntassets.com/v1/images/style/properties/c1cd58d59cc5c4ba32826e7373f254c2_images.jpg
327,4217,1,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg,http://assets.myntassets.com/v1/images/style/properties/225ee5c6f582f76035a26af2b61674db_images.jpg
327,44783,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,Lotto Men White & Silver Sports Shoes,44783.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotto-Men-White---Silver-Sports-Shoes_fb12adf8cabe4187ee42e754cc1c322c_images.jpg
327,2828,1,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe,2828.jpg,http://assets.myntassets.com/v1/images/style/properties/d8fbc6ec5c348077864f687febb98cca_images.jpg
327,15511,1,Women,Footwear,Shoes,Heels,Pink,Casual,Rockport Women Jeanie Thong Chain Pink Flats,15511.jpg,http://assets.myntassets.com/v1/images/style/properties/0a8fa35ad40edf64d2883f4d189249e6_images.jpg
327,34034,3,Boys,Apparel,Topwear,Shirts,Navy Blue,Casual,Palm Tree Boys Check Navy Blue Shirt,34034.jpg,http://assets.myntassets.com/v1/images/style/properties/c0beb83ea510e0207d89b1c786cdebfb_images.jpg
327,5486,2,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Ant Kids Boy's Whats Up Navy Kidswear,5486.jpg,http://assets.myntassets.com/v1/images/style/properties/3339654c19909a62c719ec3789c6dbc9_images.jpg
328,37516,1,Boys,Apparel,Bottomwear,Leggings,White,Casual,Madagascar3 Infant Boys White Leggings,37516.jpg,http://assets.myntassets.com/v1/images/style/properties/34a50cff2187d8c4f844406eded4afe1_images.jpg
328,4465,3,Boys,Apparel,Topwear,Tshirts,Red,Casual,Disney Boy's Marked Red Teen Kidswear,4465.jpg,http://assets.myntassets.com/v1/images/style/properties/3d00974183babe4f2e01bcc0f6af6de7_images.jpg
328,4637,2,Women,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Women Phantom Low White Red Grey Shoe,4637.jpg,http://assets.myntassets.com/v1/images/style/properties/595ce97b154bade9d5746e716347e5b5_images.jpg
328,10633,2,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Carlton London Men Formal Brown Formal Shoes,10633.jpg,http://assets.myntassets.com/v1/images/style/properties/b195b911f558c0232e22849d1ca73193_images.jpg
329,54126,3,Women,Footwear,Shoes,Heels,Bronze,Casual,Rocia Women Bronze Heels,54126.jpg,http://assets.myntassets.com/v1/images/style/properties/Rocia-Women-Golden-Sandals_305ce8d11978036b224a85f156a89e76_images.jpg
329,20804,2,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men Streak White Sports Shoes,20804.jpg,http://assets.myntassets.com/v1/images/style/properties/b1000636b5755c276de3462524b46e46_images.jpg
329,16966,3,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Reebok Men Sprintfit Lite Black Sports Shoe,16966.jpg,http://assets.myntassets.com/v1/images/style/properties/b4a93449c1fd4666bf2572c3d8d9763d_images.jpg
329,33537,1,Women,Footwear,Shoes,Flats,Brown,Casual,Cobblerz Women Brown Ballerinas,33537.jpg,http://assets.myntassets.com/v1/images/style/properties/323222f5975987cbb594ce73aee891db_images.jpg
330,20777,1,Women,Footwear,Shoes,Flats,Gold,Casual,Carlton London Women Classy Gold Sandals,20777.jpg,http://assets.myntassets.com/v1/images/style/properties/681972ab94e4dab9560e2263be37aa0f_images.jpg
330,33649,3,Men,Footwear,Sandal,Sandals,Black,Casual,Lotto Men Stride Black Sandals,33649.jpg,http://assets.myntassets.com/v1/images/style/properties/070b37867589cbef2dbcc9da03d757ea_images.jpg
330,39745,3,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini Jony Boys Blue Shorts,39745.jpg,http://assets.myntassets.com/v1/images/style/properties/bccf1b8ee74179b0b8465bcfdf80f46c_images.jpg
331,41000,2,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Woven Blue Shorts,41000.jpg,http://assets.myntassets.com/v1/images/style/properties/4882420c3607228a30540b5b99aba1d4_images.jpg
331,18403,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Skechers Men Tone-Ups Black Shoe,18403.jpg,http://assets.myntassets.com/v1/images/style/properties/87cd7b092091609ac02f152cb50960f2_images.jpg
331,17678,2,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Buckel Blue Flats,17678.jpg,http://assets.myntassets.com/v1/images/style/properties/39f127fba4795459ce7c2909102067d4_images.jpg
332,3595,3,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Converse Men's Chuck Taylor Big Check Red Black Canvas Shoe,3595.jpg,http://assets.myntassets.com/v1/images/style/properties/bdd2eed1b066a2e060bf864cbf8bfece_images.jpg
332,15741,2,Men,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Men Lunarglide + Shield Grey Sports Shoes,15741.jpg,http://assets.myntassets.com/v1/images/style/properties/27203442d215ad27a061c5d9c9f6f5fc_images.jpg
332,17807,3,Boys,Apparel,Topwear,Tshirts,Rust,Casual,Chhota Bheem Kids Boys Yeh Dosthi Rust Tshirt,17807.jpg,http://assets.myntassets.com/v1/images/style/properties/044aef7d19debb518ea51bd2bf071032_images.jpg
332,38998,3,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Summer Paradise Pink Dress,38998.jpg,http://assets.myntassets.com/v1/images/style/properties/7202f940405db7155818d7aba16aedb1_images.jpg
332,34032,1,Boys,Apparel,Topwear,Shirts,Green,Casual,Gini and Jony Boys Check Green Shirt,34032.jpg,http://assets.myntassets.com/v1/images/style/properties/75e759b1d9d9bf4cb69a87668433c8b1_images.jpg
332,3904,2,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Red And White Minnie Flower Kidswear,3904.jpg,http://assets.myntassets.com/v1/images/style/properties/fca3390939df2b2a53a357142a056c13_images.jpg
333,11496,1,Women,Footwear,Shoes,Heels,Grey,Casual,Catwalk Women Gun Metal Grey Flats,11496.jpg,http://assets.myntassets.com/v1/images/style/properties/e4bc991e4a9ef7eeba0edef5db44751f_images.jpg
333,4209,1,Boys,Apparel,Topwear,Tshirts,Green,Casual,Disney Kids Boy's Green Mickey On Skates Kidswear,4209.jpg,http://assets.myntassets.com/v1/images/style/properties/5d3c039c2a5b008d3a0cf1051aa5dd76_images.jpg
333,29172,3,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,United Colors of Benetton Kids Girls Printed Pink Skirt,29172.jpg,http://assets.myntassets.com/v1/images/style/properties/85470ee22d965c848c9cc4bebf05cc92_images.jpg
333,42419,2,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knit White Top,42419.jpg,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg
333,10267,2,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Clarks Men Rocco Fuse Black Leather Black Casual Shoes,10267.jpg,http://assets.myntassets.com/v1/images/style/properties/5040e0c7e82dcc67e1c0a42ee04eb519_images.jpg
333,34111,3,Girls,Apparel,Topwear,Tops,Navy Blue,Casual,Doodle Girls Striped Navy Blue Top,34111.jpg,http://assets.myntassets.com/v1/images/style/properties/91bfde5c15c1f69dcbf3877ddc16bf82_images.jpg
334,20923,2,Women,Footwear,Shoes,Heels,Black,Casual,Catwalk Women Black Casual Heels,20923.jpg,http://assets.myntassets.com/v1/images/style/properties/a877395f07386afb46d5d55fd12d006b_images.jpg
334,4215,3,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's White Fun In The Fair Kidswear,4215.jpg,http://assets.myntassets.com/v1/images/style/properties/fc089b6f7fd2b70e7f4e07bf25647904_images.jpg
334,35884,2,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Jungle Book Boys Little help Blue T-shirt,35884.jpg,http://assets.myntassets.com/v1/images/style/properties/f1e6d70546dfa321ba3f3a40e14f2212_images.jpg
334,5917,2,Women,Footwear,Shoes,Casual Shoes,Silver,Casual,ADIDAS Women's Agashae Silver Shoe,5917.jpg,http://assets.myntassets.com/v1/images/style/properties/ba0e74e9254a632fc7e7cb75511e87cb_images.jpg
334,1653,3,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,Reebok Men's Ventilator Ubiq Shoe,1653.jpg,http://assets.myntassets.com/v1/images/style/properties/349e9cdd07258c3f4254065dcad69c3e_images.jpg
334,40131,3,Boys,Apparel,Topwear,Shirts,White,Casual,Gini and Jony Boys Customised White Shirt,40131.jpg,http://assets.myntassets.com/v1/images/style/properties/2570e26c542a63b1363836958add61ac_images.jpg
334,44406,2,Men,Footwear,Shoes,Sports Shoes,Brown,Sports,Force 10 Men Brown Shoes,44406.jpg,http://assets.myntassets.com/v1/images/style/properties/554a2be61078071561aea802dc7b6cf3_images.jpg
335,38989,1,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Rodeo Yellow T-shirt,38989.jpg,http://assets.myntassets.com/v1/images/style/properties/0003cd393a38ab669aecdfc11706cc0f_images.jpg
335,39852,1,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Printed Blue Top,39852.jpg,http://assets.myntassets.com/v1/images/style/properties/ed49177a146c23c9cd89a119a8f986b8_images.jpg
335,36004,1,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Ben 10 Boys Crew Yellow T-shirt,36004.jpg,http://assets.myntassets.com/v1/images/style/properties/d34c404a0f689f103a0714e3a846ff25_images.jpg
335,47530,3,Women,Footwear,Shoes,Flats,Copper,Casual,Portia Women Copper-Toned & Brown Sandals,47530.jpg,http://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg
335,56992,2,Women,Footwear,Shoes,Flats,Black,Casual,HM Women Black Shoes,56992.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Casual-Shoes_1096aa5a1b1c9ff9eb8c9d494fc5c17d_images.jpg
335,37172,3,Boys,Apparel,Bottomwear,Shorts,Black,Casual,United Colors of Benetton Boys Black Shorts,37172.jpg,http://assets.myntassets.com/v1/images/style/properties/31806394cf7eff5dc40d05d7059d95bc_images.jpg
335,15746,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men Ballista II White Sports Shoes,15746.jpg,http://assets.myntassets.com/v1/images/style/properties/Nike-Men-Ballista-II-White-Sports-Shoes_ea630bb8469a4100c6c62305bdc06174_images.jpg
335,34147,3,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Boys Blue Denim Shorts,34147.jpg,http://assets.myntassets.com/v1/images/style/properties/d8b7a08725c127102c4162dbd2efb086_images.jpg
335,37583,1,Girls,Apparel,Topwear,Rompers,Pink,Casual,Madagascar3 Infant Girls Pink Snapsuit Romper,37583.jpg,http://assets.myntassets.com/v1/images/style/properties/0a1e68148e5bccdf6d887e3dca19a0f1_images.jpg
335,49576,1,Women,Footwear,Shoes,Heels,Beige,Casual,Catwalk Women Red  Flats,49576.jpg,http://assets.myntassets.com/v1/images/style/properties/3c0410c48a5f79d8d4cfe78b7c29ee22_images.jpg
335,12905,3,Women,Footwear,Shoes,Casual Shoes,Purple,Casual,Puma Women Casual Purple Casual Shoes,12905.jpg,http://assets.myntassets.com/v1/images/style/properties/d753a75fd807397060c3c61bfc20d841_images.jpg
335,4188,3,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Boy's Blue Stripes Little Captain Kidswear,4188.jpg,http://assets.myntassets.com/v1/images/style/properties/a1e12e82486b372c22645cef5e880025_images.jpg
336,5920,1,Women,Footwear,Shoes,Casual Shoes,White,Casual,ADIDAS Women Daily White Purple Shoe,5920.jpg,http://assets.myntassets.com/v1/images/style/properties/04d6aad9dc80f28a898459991ace9ee3_images.jpg
336,35341,3,Women,Footwear,Shoes,Heels,Brown,Casual,Senorita Women Brown Heels,35341.jpg,http://assets.myntassets.com/v1/images/style/properties/Senorita-Women-Sandals_d5fcfd5068f75de0774fc9d31722dd60_images.jpg
336,6441,2,Men,Footwear,Shoes,Casual Shoes,White,Casual,Lotto Men's Calcetto White Red Shoe,6441.jpg,http://assets.myntassets.com/v1/images/style/properties/4a43030e45772b341104718c994b5148_images.jpg
337,33278,2,Boys,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Boys Washed Blue Jeans,33278.jpg,http://assets.myntassets.com/v1/images/style/properties/40e9125037b469e4cfead36e346ce79a_images.jpg
337,45324,3,Women,Footwear,Shoes,Heels,Pink,Casual,Cobblerz Women Pink & White Wedges,45324.jpg,http://assets.myntassets.com/v1/images/style/properties/31414b116179349f43cf4a558a05de25_images.jpg
337,43356,1,Women,Footwear,Shoes,Sports Shoes,Charcoal,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes,43356.jpg,http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg
337,39753,2,Boys,Apparel,Bottomwear,Trousers,Khaki,Casual,Gini Jony Boys Khaki Trousers,39753.jpg,http://assets.myntassets.com/v1/images/style/properties/c4a144ddce2009d29bddc007fcf8fbef_images.jpg
337,42087,1,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men White Aztek Shoes,42087.jpg,http://assets.myntassets.com/v1/images/style/properties/37fafc79943235067c410fe05217e8d3_images.jpg
337,20833,1,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Clarks Men Black Formal Shoes,20833.jpg,http://assets.myntassets.com/v1/images/style/properties/7fbee63ac47052f962bd5f25aa8652b8_images.jpg
338,7594,3,Women,Footwear,Shoes,Sports Shoes,Cream,Sports,Nike Women's Air Max Peach Cream Shoe,7594.jpg,http://assets.myntassets.com/v1/images/style/properties/2e01c9ff3d47d59666c920234dd56933_images.jpg
338,13549,3,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,Carlton London Women Casual Grey Casual Shoes,13549.jpg,http://assets.myntassets.com/v1/images/style/properties/87ec61f123bc84e1c49d765a33678e19_images.jpg
338,20777,1,Women,Footwear,Shoes,Flats,Gold,Casual,Carlton London Women Classy Gold Sandals,20777.jpg,http://assets.myntassets.com/v1/images/style/properties/681972ab94e4dab9560e2263be37aa0f_images.jpg
338,44784,1,Men,Footwear,Shoes,Sports Shoes,White,Casual,Lotto Men White Torcida Shoes,44784.jpg,http://assets.myntassets.com/v1/images/style/properties/c462e119a8ee401e9cd03f9e2e7a647f_images.jpg
338,42045,1,Men,Footwear,Shoes,Casual Shoes,Yellow,Casual,Nike Men Wardour Chukka Yellow Casual Shoes,42045.jpg,http://assets.myntassets.com/v1/images/style/properties/bf609f778c0433c073cf4857238104eb_images.jpg
339,8970,1,Men,Footwear,Shoes,Sports Shoes,Red,Sports,Puma Men 65cc Ducati Red Sports Shoes,8970.jpg,http://assets.myntassets.com/v1/images/style/properties/900150bcb99d5bbb451d4037d7545ba8_images.jpg
339,32555,1,Men,Footwear,Shoes,Casual Shoes,White,Casual,Playboy Men White Shoes,32555.jpg,http://assets.myntassets.com/v1/images/style/properties/cb5de20a8fad6fb3ea14496d5a32f525_images.jpg
339,6645,2,Women,Footwear,Shoes,Sports Shoes,Grey,Sports,Nike Women's Serenity Grey Shoe,6645.jpg,http://assets.myntassets.com/v1/images/style/properties/c41e6c0ee3e384d195bfbd6e915806c5_images.jpg
339,4631,3,Women,Footwear,Shoes,Flats,Pink,Casual,ADIDAS Women Libria  Pink Flats,4631.jpg,http://assets.myntassets.com/v1/images/style/properties/82ce922324eba93164a1b6a1bf22d0dc_images.jpg
339,33524,1,Women,Footwear,Shoes,Casual Shoes,Red,Casual,Cobblerz Women Red Shoes,33524.jpg,http://assets.myntassets.com/v1/images/style/properties/6a1883f3c0d2221c9f0a4f5e01cd8975_images.jpg
340,10267,3,Men,Footwear,Shoes,Casual Shoes,Black,Casual,Clarks Men Rocco Fuse Black Leather Black Casual Shoes,10267.jpg,http://assets.myntassets.com/v1/images/style/properties/5040e0c7e82dcc67e1c0a42ee04eb519_images.jpg
