index,ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL,CustomerId
463,38336,Girls,Apparel,Topwear,Tops,Pink,Casual,Mr. Men Little Miss Girls Pink Top,38336.jpg,http://assets.myntassets.com/v1/images/style/properties/39b0a8e220b38233a4dae8bdb6cf956b_images.jpg,43
1872,6424,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,Lotto Men's Tennis Mule Navy Blue Flip Flop,6424.jpg,http://assets.myntassets.com/v1/images/style/properties/d009623b103d388d2b799d03752746aa_images.jpg,128
2898,4072,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,Numero Uno Women Canvas Grey Red Shoe,4072.jpg,http://assets.myntassets.com/v1/images/style/properties/d04ada74bc56316114f9342af64a22d4_images.jpg,742
586,34054,Boys,Apparel,Bottomwear,Capris,Blue,Casual,Palm Tree Boys Washed Blue 3/4 Length Pants,34054.jpg,http://assets.myntassets.com/v1/images/style/properties/4a2a1ce049f358b88f551bbe27fcdfdb_images.jpg,873
1266,34042,Boys,Apparel,Topwear,Shirts,Red,Casual,Gini and JonyBoys Check Red Shirt,34042.jpg,http://assets.myntassets.com/v1/images/style/properties/c523713523ee613d6d2324f3ed0ea7db_images.jpg,389
1340,43369,Men,Footwear,Flip Flops,Flip Flops,Black,Casual,Reebok Men Black Possession Flip Flops,43369.jpg,http://assets.myntassets.com/v1/images/style/properties/647838a2e988ab55b76c9aa9ddd15ad7_images.jpg,801
2223,22501,Women,Footwear,Shoes,Casual Shoes,Beige,Casual,Catwalk Women Beige Casual Shoes,22501.jpg,http://assets.myntassets.com/v1/images/style/properties/b776b5230e4eb87f82489058951e8a02_images.jpg,542
2609,46334,Women,Footwear,Shoes,Sports Shoes,White,Sports,Reebok Women White Zignano Race Sports Shoes,46334.jpg,http://assets.myntassets.com/v1/images/style/properties/2d4cfe868e2140cf089ea0761ea18335_images.jpg,130
1552,9430,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Lee Cooper Men Nnado Black Formal Shoes,9430.jpg,http://assets.myntassets.com/v1/images/style/properties/ef183787311e4d8e9f33dcf3ceff9102_images.jpg,569
2710,18549,Women,Footwear,Shoes,Flats,Purple,Casual,Catwalk Women  Purple Casual Shoes,18549.jpg,http://assets.myntassets.com/v1/images/style/properties/3382c0ce0c2dac85be25d2e34dd3d916_images.jpg,267
1178,37187,Boys,Apparel,Topwear,Tshirts,White,Casual,United Colors of Benetton Boys Printed White T-shirt,37187.jpg,http://assets.myntassets.com/v1/images/style/properties/0b058a786ab7a384ee898f1fbf405e72_images.jpg,867
825,37523,Boys,Apparel,Topwear,Rompers,Yellow,Casual,Madagascar3 Infant Boys Lemon Yellow Snapsuit Romper,37523.jpg,http://assets.myntassets.com/v1/images/style/properties/5a08546e02ee85494c8940e0fe8a3a3a_images.jpg,156
361,5581,Girls,Apparel,Bottomwear,Skirts,Pink,Casual,Ant Kids Girl's Flower Print Frill Pink Kidswear,5581.jpg,http://assets.myntassets.com/v1/images/style/properties/6e904a394f7f2168108425278582170f_images.jpg,339
506,4193,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Spaghetti Pink Pooh Top Kidswear,4193.jpg,http://assets.myntassets.com/v1/images/style/properties/db2544ac307582cd95f1481ed7e9dcb4_images.jpg,626
2791,11499,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Lifestyle Blue Flats,11499.jpg,http://assets.myntassets.com/v1/images/style/properties/1b001ede126c677c394024b8f3e80f17_images.jpg,711
1716,29123,Men,Footwear,Shoes,Sports Shoes,White,Sports,Puma Men Aquil White Sports Shoes,29123.jpg,http://assets.myntassets.com/v1/images/style/properties/dea49e70e6ec5a0d642febe528ffb309_images.jpg,506
1979,13679,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Court Switch Sports Shoes,13679.jpg,http://assets.myntassets.com/v1/images/style/properties/d75102040c965cd59488b69007f766fe_images.jpg,715
445,37581,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Madagascar 3 Girls Light Green Shorts,37581.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Girls-Green-Shorts_45fe10f444424902577bfd76c4d8f344_images.jpg,667
155,41309,Girls,Apparel,Topwear,Tops,Peach,Casual,Gini and Jony Girls Woven Peach Top,41309.jpg,http://assets.myntassets.com/v1/images/style/properties/fd0eee34bc484a05520687ef5a0a26a6_images.jpg,811
2208,56679,Women,Footwear,Shoes,Heels,Brown,Casual,Portia Women Brown Sandals,56679.jpg,http://assets.myntassets.com/v1/images/style/properties/Portia-Women-Brown-Sandals_9166ae19bcc8714cf5ee6d198b6b6ac0_images.jpg,191
703,30715,Boys,Apparel,Apparel Set,Kurta Sets,Blue,Ethnic,Fabindia Boys Blue & Green Angarakha Dhoti Set,30715.jpg,http://assets.myntassets.com/v1/images/style/properties/f2a3baa07a5ff85471618e78488b0936_images.jpg,790
1876,15516,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Casual,Rockport Men Altrezlp Navy Blue Flip Flops,15516.jpg,http://assets.myntassets.com/v1/images/style/properties/8e61745c35f663f59c82e7e68ae30c23_images.jpg,789
847,34105,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Doodle Boys Check Blue Shorts,34105.jpg,http://assets.myntassets.com/v1/images/style/properties/5631a2b491808866d9f10d9c23d75cf0_images.jpg,953
1592,6818,Men,Footwear,Flip Flops,Flip Flops,Red,Casual,Timberland Men's Grn Thng Red Flip Flop,6818.jpg,http://assets.myntassets.com/v1/images/style/properties/699a744978514f56207a916e8f51dcc1_images.jpg,79
2618,36418,Women,Footwear,Shoes,Sports Shoes,Pink,Sports,Spinn Women Alliance Pink Sports Shoes,36418.jpg,http://assets.myntassets.com/v1/images/style/properties/a778c39aec3231e26cdbe41ae0229bde_images.jpg,483
2571,13368,Women,Footwear,Shoes,Casual Shoes,Grey,Casual,Timberland Women Juniors Grey Casual Shoes,13368.jpg,http://assets.myntassets.com/v1/images/style/properties/242b8aa2d7b2369d0817f1b36838b841_images.jpg,850
1968,9400,Men,Footwear,Shoes,Sports Shoes,Black,Sports,Nike Men Dual Fusion Black TR II Sports Shoes,9400.jpg,http://assets.myntassets.com/v1/images/style/properties/3ba767d12d769d771e11ce55a121f5ac_images.jpg,924
2200,23878,Women,Footwear,Shoes,Casual Shoes,Green,Casual,Fila Women Sleeker Green Check Casual Shoes,23878.jpg,http://assets.myntassets.com/v1/images/style/properties/Fila-Women-Sleeker-Green-Check-Casual-Shoes_e76128696b560d502836137def0216a4_images.jpg,452
1923,54529,Men,Footwear,Shoes,Casual Shoes,Black,Casual,F Sports Men Black Shoes,54529.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-Black-Shoes_f4920f8c2dd4277191a4468e5acf397d_images.jpg,891
977,3332,Boys,Apparel,Topwear,Tshirts,Red,Sports,RCB Boys Fangear Tee,3332.jpg,http://assets.myntassets.com/v1/images/style/properties/RCB-Boys-Fangear-Tee_683b90b0495d687abcd704bcca10cd00_images.jpg,898
1380,20856,Men,Footwear,Shoes,Casual Shoes,Black,Casual,United Colors of Benetton Men Casual Black Shoes,20856.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4d12bcdc99ec17c6cbff23ce164f00_images.jpg,960
1384,19772,Men,Footwear,Shoes,Casual Shoes,Blue,Casual,ADIDAS Men Vigor Blue Casual Shoes,19772.jpg,http://assets.myntassets.com/v1/images/style/properties/4ce7d857814ce0fec13e120fe55522c9_images.jpg,661
20,50723,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Blue Printed Dress,50723.jpg,http://assets.myntassets.com/v1/images/style/properties/9fa6bd6c5b841804bdee04460ee934de_images.jpg,420
1895,57531,Men,Footwear,Shoes,Casual Shoes,Mushroom Brown,Casual,Provogue Men Mushroom Brown Casual Shoes,57531.jpg,http://assets.myntassets.com/v1/images/style/properties/Provogue-Men-Mushroom-Brown-Casual-Shoes_63c5624508f1ae3d4ce5256c1e82492a_images.jpg,142
14,4718,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Summer Fun Fair Yellow Teen Kidswear,4718.jpg,http://assets.myntassets.com/v1/images/style/properties/1109685531795f17aca2acaba2ab39ad_images.jpg,104
2052,54520,Men,Footwear,Shoes,Casual Shoes,White,Casual,F Sports Men White Vito Shoes,54520.jpg,http://assets.myntassets.com/v1/images/style/properties/F-Sports-Men-White-Vito-Sports-Shoes_f6f00e33998f44a0dacc6d4eb25f2dae_images.jpg,103
2710,18549,Women,Footwear,Shoes,Flats,Purple,Casual,Catwalk Women  Purple Casual Shoes,18549.jpg,http://assets.myntassets.com/v1/images/style/properties/3382c0ce0c2dac85be25d2e34dd3d916_images.jpg,438
2601,21038,Women,Footwear,Shoes,Heels,Black,Casual,Clarks Women Balti Zing Black Heels,21038.jpg,http://assets.myntassets.com/v1/images/style/properties/df1eff40584ba8b33329655a81cffa10_images.jpg,840
1353,23849,Men,Footwear,Shoes,Casual Shoes,Black,Casual,ADIDAS Men Black Anzo Breeze Casual Shoes,23849.jpg,http://assets.myntassets.com/v1/images/style/properties/aca469db7fbac91473fc2a810461889d_images.jpg,535
1469,7390,Men,Footwear,Shoes,Formal Shoes,Brown,Formal,Red Tape Men Brown Shoes,7390.jpg,http://assets.myntassets.com/v1/images/style/properties/e7ca97d7b2f468e63a1f84cc988c72ca_images.jpg,393
521,8360,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,8360.jpg,http://assets.myntassets.com/v1/images/style/properties/36402d27d97e01bed7d4dd4507581d36_images.jpg,607
2354,3167,Women,Footwear,Shoes,Sports Shoes,White,Sports,Nike Women Main Draw White Blue Shoe,3167.jpg,http://assets.myntassets.com/v1/images/style/properties/82507926a02671be58e238ab26c5a1a3_images.jpg,577
1504,4344,Men,Footwear,Shoes,Sports Shoes,White,Sports,Fila Men's Abascuss White Blue Shoe,4344.jpg,http://assets.myntassets.com/v1/images/style/properties/05258b3aab19101a69bf27340d1f6aa1_images.jpg,490
591,34053,Boys,Apparel,Bottomwear,Capris,Yellow,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,34053.jpg,http://assets.myntassets.com/v1/images/style/properties/ed972b8708185e04d4cbbc475fee3bff_images.jpg,193
2388,46622,Women,Footwear,Shoes,Heels,Multi,Casual,Catwalk Women Multi colour Wedges,46622.jpg,http://assets.myntassets.com/v1/images/style/properties/c0dc87c135dbe5335ca329d231946393_images.jpg,487
357,5575,Girls,Apparel,Bottomwear,Skirts,Green,Casual,Ant Kids Girl's Green Kidswear,5575.jpg,http://assets.myntassets.com/v1/images/style/properties/f2ec93a92dc6cc6c41e9442f3e1f7d7a_images.jpg,134
2171,13045,Women,Footwear,Shoes,Flats,Maroon,Casual,Inc 5 Women Casual Maroon Sandals,13045.jpg,http://assets.myntassets.com/v1/images/style/properties/32d7552ec969da21fa44144d0feacd1b_images.jpg,859
2864,5904,Women,Footwear,Shoes,Casual Shoes,White,Casual,Puma Women Cabana Racer White Shoe,5904.jpg,http://assets.myntassets.com/v1/images/style/properties/77b8970378a20e5141178d6d0ea6812b_images.jpg,915
2307,13016,Women,Footwear,Shoes,Heels,Brown,Casual,Inc 5 Women Casual Brown Wedges,13016.jpg,http://assets.myntassets.com/v1/images/style/properties/f6f39ffdfbeda7d05e336949afe4567f_images.jpg,826
673,38989,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Gini and Jony Boys Rodeo Yellow T-shirt,38989.jpg,http://assets.myntassets.com/v1/images/style/properties/0003cd393a38ab669aecdfc11706cc0f_images.jpg,767
2268,8175,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Casual Brown Flats,8175.jpg,http://assets.myntassets.com/v1/images/style/properties/c32d92cfa4fabaf752b3d929ff79d5d6_images.jpg,370
1123,37595,Boys,Apparel,Topwear,Tshirts,Blue,Casual,Madagascar3 Boys Printed Blue T-Shirt,37595.jpg,http://assets.myntassets.com/v1/images/style/properties/d871462ec4bec82be72c6898360b5727_images.jpg,848
697,31096,Boys,Apparel,Topwear,Shirts,Green,Casual,Palm Tree Boys Check Green Shirt,31096.jpg,http://assets.myntassets.com/v1/images/style/properties/6d2aa30e1e33926f595dc53c1e156059_images.jpg,741
2903,32836,Women,Footwear,Shoes,Flats,Pink,Casual,Grendha Women Flori Pink Sandals,32836.jpg,http://assets.myntassets.com/v1/images/style/properties/79b5bddd0de2715c41c8c7041c6a7c7b_images.jpg,801
1226,5425,Boys,Apparel,Topwear,Shirts,Maroon,Casual,Ant Kids Boys's Anytime Maroon White Kidswear,5425.jpg,http://assets.myntassets.com/v1/images/style/properties/1aa74ea3082d73e42dd3a89aeb164885_images.jpg,821
1789,4184,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Rockport Men D2N Desert Boot Dark Brown Shoe,4184.jpg,http://assets.myntassets.com/v1/images/style/properties/41463f5979dca81447ed51fbe146ead7_images.jpg,401
1951,22101,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,Flying Machine Men Grey Casual Shoes,22101.jpg,http://assets.myntassets.com/v1/images/style/properties/74ad44750c9d0e10e88bba88fe5f9910_images.jpg,837
344,40148,Girls,Apparel,Dress,Dresses,Blue,Casual,Gini and Jony Girls Play Suit Blue Dress,40148.jpg,http://assets.myntassets.com/v1/images/style/properties/8af97322c59892c16967db2d825ad5d4_images.jpg,152
2770,44202,Women,Footwear,Flip Flops,Flip Flops,Purple,Casual,iPanema Women Purple Flip Flops,44202.jpg,http://assets.myntassets.com/v1/images/style/properties/9f93de04fbb01798fe332fc7c928711e_images.jpg,576
2192,46615,Women,Footwear,Shoes,Heels,Red,Casual,Catwalk Women Red Flats,46615.jpg,http://assets.myntassets.com/v1/images/style/properties/8c496e85f70eeb3c63e5a68fb1500f55_images.jpg,110
2197,2888,Women,Footwear,Shoes,Heels,Brown,Casual,Catwalk Women Wedding Heeled Bronze Heels,2888.jpg,http://assets.myntassets.com/v1/images/style/properties/099e8242ba7479b2eca56824293bbfb2_images.jpg,840
2767,47641,Women,Footwear,Shoes,Casual Shoes,Cream,Casual,Carlton London Women Cream Shoes,47641.jpg,http://assets.myntassets.com/v1/images/style/properties/8d1865d347e1a2ef412f86c64afda164_images.jpg,369
1280,36315,Boys,Apparel,Topwear,Tshirts,Red,Casual,Mr.Men Boys Just Looking Red T-shirt,36315.jpg,http://assets.myntassets.com/v1/images/style/properties/f5b0a40b729c672816a3f39d2795a804_images.jpg,189
1954,2211,Men,Footwear,Sandal,Sandals,Navy Blue,Casual,Puma Men Trek Navy Blue Floater,2211.jpg,http://assets.myntassets.com/v1/images/style/properties/489285fce42ff6b4a5d6be37c26a971d_images.jpg,630
2905,18553,Women,Footwear,Shoes,Heels,Blue,Casual,Catwalk Women Mary Janes Blue Flats,18553.jpg,http://assets.myntassets.com/v1/images/style/properties/fef20201f64cf5cded8b4836b60ce0c7_images.jpg,272
1518,13074,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Numero Uno Men Brown Casual Shoes,13074.jpg,http://assets.myntassets.com/v1/images/style/properties/5dfbb2e1085e06bed0b0685f4deeb0a8_images.jpg,649
2430,56884,Women,Footwear,Shoes,Heels,Black,Casual,HM Women Black Heels,56884.jpg,http://assets.myntassets.com/v1/images/style/properties/HM-Women-Black-Sandals_f20b6a575fe301cceed29666c58a443a_images.jpg,610
2601,21038,Women,Footwear,Shoes,Heels,Black,Casual,Clarks Women Balti Zing Black Heels,21038.jpg,http://assets.myntassets.com/v1/images/style/properties/df1eff40584ba8b33329655a81cffa10_images.jpg,252
1355,15517,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Rockport Men LLandro Red Casual Shoes,15517.jpg,http://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg,554
2808,32849,Women,Footwear,Shoes,Heels,Brown,Casual,Grendha Women Roamance Brown Flats,32849.jpg,http://assets.myntassets.com/v1/images/style/properties/54c0e934342c49e914e0492c506112c9_images.jpg,770
772,48246,Boys,Apparel,Topwear,Tshirts,White,Casual,Avengers Boys White T-shirt,48246.jpg,http://assets.myntassets.com/v1/images/style/properties/Avengers-Boys-White-T-shirt_864d5b4fe421f5a765822a6553e41e0e_images.jpg,295
1252,38478,Boys,Apparel,Topwear,Shirts,Red,Casual,Gini and Jony Boys Rodeo Red Shirts,38478.jpg,http://assets.myntassets.com/v1/images/style/properties/efe725b2305255d13f931a78a899f88a_images.jpg,662
1492,15377,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Casual,Fila Men Lobato Navy Blue Casual Shoes,15377.jpg,http://assets.myntassets.com/v1/images/style/properties/558836465cadc3972bd8577ac43ccc24_images.jpg,422
1451,39972,Men,Footwear,Shoes,Casual Shoes,Grey,Casual,GAS Men Grey Campus Casual Shoes,39972.jpg,http://assets.myntassets.com/v1/images/style/properties/GAS-Men-Casual-Shoes_b877c388a1212f0886ad1cb52e5c03fb_images.jpg,755
1797,9202,Men,Footwear,Shoes,Casual Shoes,Red,Casual,Puma Men Yacht L Red Casual Shoes,9202.jpg,http://assets.myntassets.com/v1/images/style/properties/6e70da257e2040ff7823c9e9da1b5a87_images.jpg,346
2008,2227,Men,Footwear,Sandal,Sandals,Grey,Sports,Puma Men Gypsy Grey Sandal,2227.jpg,http://assets.myntassets.com/v1/images/style/properties/c691cbf2c611b9e0f9af6d11ef2046af_images.jpg,42
1979,13679,Men,Footwear,Shoes,Sports Shoes,White,Sports,ADIDAS Men Court Switch Sports Shoes,13679.jpg,http://assets.myntassets.com/v1/images/style/properties/d75102040c965cd59488b69007f766fe_images.jpg,518
1908,24453,Men,Footwear,Shoes,Sports Shoes,Blue,Sports,Nike Men Free Run Blue Sports Shoes,24453.jpg,http://assets.myntassets.com/v1/images/style/properties/a6cfb0dfdce27e16b5ef4f5ef7e61c6c_images.jpg,565
1018,4725,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Boy's Royal Sailing Yellow Teen Kidswear,4725.jpg,http://assets.myntassets.com/v1/images/style/properties/4ca69a4eca3ee9d6c820b4e2ef354833_images.jpg,162
1317,54958,Boys,Apparel,Topwear,Tshirts,Green,Casual,Do u speak green Boys Green T-shirt,54958.jpg,http://assets.myntassets.com/v1/images/style/properties/Do-u-speak-green-Boys-Blue-T-shirt_bcea918a3ce6c11b105bc838c73f03a2_images.jpg,714
1402,19329,Men,Footwear,Shoes,Casual Shoes,Brown,Casual,Puma Men Standpunkt Brown Casual Shoes,19329.jpg,http://assets.myntassets.com/v1/images/style/properties/bcb01252e8d12d743d85d0001586fee0_images.jpg,977
1380,20856,Men,Footwear,Shoes,Casual Shoes,Black,Casual,United Colors of Benetton Men Casual Black Shoes,20856.jpg,http://assets.myntassets.com/v1/images/style/properties/fc4d12bcdc99ec17c6cbff23ce164f00_images.jpg,276
167,2715,Girls,Apparel,Topwear,Tops,Orange,Casual,Disney Kids Girl's Minnie Orange Stripped Kidswear,2715.jpg,http://assets.myntassets.com/v1/images/style/properties/72dac0cf10225d04f75b8c123a47156b_images.jpg,517
318,36753,Girls,Apparel,Apparel Set,Clothing Set,Blue,Casual,Little Miss Girls Chatterbox Blue Clothing Set,36753.jpg,http://assets.myntassets.com/v1/images/style/properties/ffba35f9f9c2516c6d588f4e4a0b0e74_images.jpg,971
2326,47538,Women,Footwear,Shoes,Flats,Maroon,Casual,Portia Women Maroon Flats,47538.jpg,http://assets.myntassets.com/v1/images/style/properties/20214916a1165a52e91e0ee83d380875_images.jpg,116
1863,16969,Men,Footwear,Sandal,Sandals,Black,Casual,Puma Men Coupe Black Sandal,16969.jpg,http://assets.myntassets.com/v1/images/style/properties/efca982ea19c2521dda37ed9fb603799_images.jpg,932
834,2722,Boys,Apparel,Bottomwear,Shorts,Blue,Casual,Disney Kids Boy's Denim Mickey Surf Kidswear,2722.jpg,http://assets.myntassets.com/v1/images/style/properties/2b55b35074d1847bed5607f923575507_images.jpg,134
1919,5468,Men,Footwear,Shoes,Sports Shoes,White,Sports,Nike Men's Lunareclipse White Shoe,5468.jpg,http://assets.myntassets.com/v1/images/style/properties/be5106fa146a771fdb128833b4ab9b8b_images.jpg,917
622,4728,Boys,Apparel,Topwear,Tshirts,Navy Blue,Casual,Disney Kids Boy's Crew Sea Life Sialing Navy Teen Kidswear,4728.jpg,http://assets.myntassets.com/v1/images/style/properties/f6b7fdf34bbea8bb189ae919e600c1ec_images.jpg,240
816,35887,Boys,Apparel,Topwear,Tshirts,Yellow,Casual,Jungle Book Boys Mowgali Yellow T-shirt,35887.jpg,http://assets.myntassets.com/v1/images/style/properties/fa6ec7a5404534e4974d09a421ac2825_images.jpg,880
809,35874,Boys,Apparel,Topwear,Tshirts,Grey,Casual,Marvel Boys Comics Grey T-shirt,35874.jpg,http://assets.myntassets.com/v1/images/style/properties/6089cfbf613cc316d97cfdd32626cefa_images.jpg,967
951,8331,Boys,Apparel,Topwear,Tshirts,White,Casual,Doodle Boy's Car Print Teen Kidswear,8331.jpg,http://assets.myntassets.com/v1/images/style/properties/c54e08ecbc97c0d47315bfc662f296ef_images.jpg,310
1285,34683,Boys,Apparel,Topwear,Tshirts,Red,Casual,Allen Solly Kids Boys Red T-shirt,34683.jpg,http://assets.myntassets.com/v1/images/style/properties/d9b6187ddc7d5588488afad879f4239b_images.jpg,327
2166,10096,Women,Footwear,Shoes,Sports Shoes,Blue,Sports,Reebok Women Reeflex Run Blue Sports Shoes,10096.jpg,http://assets.myntassets.com/v1/images/style/properties/ab539228aaa6b834a99eef6cf339c057_images.jpg,993
1778,7391,Men,Footwear,Shoes,Formal Shoes,Black,Formal,Red Tape Men's Black Slip-On Formal Shoe,7391.jpg,http://assets.myntassets.com/v1/images/style/properties/296ac470d429413d69d62e8105a8d6cb_images.jpg,575
